id,created_at,text,screen_name,location,followers_count
754821168465481728,Sun Jul 17 23:32:45 +0000 2016,b'RT @imcrews: C\\u2019Mon! Acceptance of #BLM allows racist Blacks to terrorize Whites just as KKK terrorized Blacks. #tcot #Conservative #StopThe\\u2026',thisWildcat,"Steelers, Angels, Kings",1616
754821168285310976,Sun Jul 17 23:32:45 +0000 2016,b'govt #propaganda bureau @CBC dutifully shows #blm narrative 2 indoctrinate kids #degrassi @GadSaad @Gavin_McInnes https://t.co/DxJ2Yei8Ij',Lukasz_Rz,universe,31
754821168008466432,Sun Jul 17 23:32:45 +0000 2016,"b'@HillaryClinton You speak those faux words, while supporting terrorist groups like #BLM. Shameful !!!'",Pat_P_B,Near You,773
754821162480173056,Sun Jul 17 23:32:43 +0000 2016,"b'#Hate fest against police, and against white people in general #BLM https://t.co/tL4PFnbmU9 https://t.co/GGg1nELsyO'",RusPrekrasna,,222
754821155010277376,Sun Jul 17 23:32:41 +0000 2016,"b""Why would someone follow me that's against the #BLM movement. I'm black and my life, my sons life MATTERS! #BLOCKED""",Tam2Blessed,In God's House,1254
754821149779951616,Sun Jul 17 23:32:40 +0000 2016,"b""RT @BeanTownBorn: You're being fed a bunch of bullshit about Sovereign Citizens to deflect. This guy was textbook #BLM https://t.co/rICUOhH\\u2026""",OrganYoshi,Post-Crisis America,217
754821147045363712,Sun Jul 17 23:32:40 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",AndressSteve,"Indiana, USA",304
754821138849468418,Sun Jul 17 23:32:38 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",CyrusReyna2,TAMU20,153
754821138379706368,Sun Jul 17 23:32:37 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",azjaws,"USA, most of the time.",334
754821136966451200,Sun Jul 17 23:32:37 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",Paolalopez1971,,1104
754821136635064320,Sun Jul 17 23:32:37 +0000 2016,"b'So @Nero @PrisonPlanet threatening to attack #PokemonGO players is #Terrorism ,but everything #BLM is cool ~_~ https://t.co/F5dY2OMRUp'",CarlosBattousai,New York,230
754821134135296000,Sun Jul 17 23:32:36 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',ladyg61,Pa,2720
754821129114619904,Sun Jul 17 23:32:35 +0000 2016,b'RT @KLSouth: RT @txlady706: Why is Obama visiting with #Soros? Soros is know to be responsible for the #BLM movement https://t.co/doUA9oYbpt',BestRDSP,Alabama/Florida,9931
754821119736250368,Sun Jul 17 23:32:33 +0000 2016,"b""RT @thomeography: I wouldn't be surprised if these police shootings were staged to justify police violence &amp; discredit #BLM https://t.co/V4\\u2026""",GlamoROUSE93,Orlando -Tallahassee,1012
754821104770904065,Sun Jul 17 23:32:29 +0000 2016,b'#BLM https://t.co/c0cPjchJtu',ppsshh_,,4706
754821101742620672,Sun Jul 17 23:32:29 +0000 2016,b'RT @ExposeHillary: #BatonRouge  POTUS meeting w/ head #BLM activists &amp; sending officials from WH to thug funerals! Support our cops!! https\\u2026',ConservativeGM,"Anytown, NJ",2722
754821078208217088,Sun Jul 17 23:32:23 +0000 2016,"b'.@MrHashBash on #Periscope: Dab &amp; Stab, late Sunday edition #blm #dontbelikemike #hashbash https://t.co/kclayY29BO'",snoopglobbyglob,"Colorado, USA",4
754821069324816384,Sun Jul 17 23:32:21 +0000 2016,"b'RT @Twitrauma: #BLM Shut down Toronto #LGBT parade, alleged it was \\u201canti-black\\u201d The parade agreed to series of demands, including REMOVAL o\\u2026'",Nellie20K,,411
754821061426941952,Sun Jul 17 23:32:19 +0000 2016,b'#BLM went from a a good group of people making a difference now to a terrorist organization',Fogelberg53,"Edina, MN",850
754821058826375168,Sun Jul 17 23:32:18 +0000 2016,b'@OutFrontCNN @CNNValencia hey #BLM you guys must want Trump to win.',MimiBayposhmark,,17
754821058126110720,Sun Jul 17 23:32:18 +0000 2016,"b'RT @TJLyesmith: So Portland, ME police forcibly removed the hijabs of Muslim women arrested during the #BLM protest &amp; then released the pic\\u2026'",Figusss,Western Massachusetts,206
754821029948715009,Sun Jul 17 23:32:12 +0000 2016,"b""RT @BradThor: If #BlackLivesMatter, why doesn't #BLM devote its energy to protecting young black men from their greatest killer, other youn\\u2026""",readerman25,,54
754821016212221952,Sun Jul 17 23:32:08 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',srrabon_,,798
754820997497384960,Sun Jul 17 23:32:04 +0000 2016,"b""RT @Danielle_Parker: Please like &amp; share if you care abt POLICE lives.Let's start trending #PLM over #BLM 2 show our allegiance!@infowars h\\u2026""",rise_redemption,,816
754820993374269440,Sun Jul 17 23:32:03 +0000 2016,"b'@ShanelleLittle Right, #BLM is judging (and now killing) all police for the actions of a tiny tiny minority. Same thing. #OurLivesMatter'",neal_orr,"Missouri City, Texas",245
754820992996958209,Sun Jul 17 23:32:03 +0000 2016,b'RT @JGilliam_SEAL: #Breaking - my analysis on  #BatonRougeShooting 7pm EST. Why is @FoxNews &amp; @CNN suggesting every terror group except #BL\\u2026',JackBurtonReflx,,376
754820988345290752,Sun Jul 17 23:32:02 +0000 2016,b'RT @VotingFemale: Obama Triggers #BLM Violence &amp; Hillary Enables It\\n\\n#BlueLivesMatter\\n\\n#nra #maga #tcot #pjnet #coleg #copolitics https://t\\u2026',loopyloo305,Arkansas,2507
754820978925076480,Sun Jul 17 23:31:59 +0000 2016,"b""Comments on a @BritainFirst post about #BLM 'cleaning the rifles?!' And BF try saying their followers aren't racists #bunchifracistpricks""",Daniel19893,,64
754820973245837312,Sun Jul 17 23:31:58 +0000 2016,"b'RT @TJLyesmith: So Portland, ME police forcibly removed the hijabs of Muslim women arrested during the #BLM protest &amp; then released the pic\\u2026'",sophia_cunning,"California, USA",234
754820972386017281,Sun Jul 17 23:31:58 +0000 2016,"b'RT @tariqnasheed: I see the Twitter Nazis are using the ""we are white and we say so"" logic to falsely attribute any action by Blk ppl to #B\\u2026'",R0nRon20,"Phoenix, AZ",637
754820968690757632,Sun Jul 17 23:31:57 +0000 2016,b'#BLM slaughtering cops...#Trump #LawAndOrder https://t.co/ssKtE3pwB2',librtee2,,1125
754820966937571328,Sun Jul 17 23:31:57 +0000 2016,b'RT @prisonculture: Those of you responding to people renouncing their *support* of #BLM need to ask what actual *support* those people offe\\u2026',alexisgoldstein,DC,19502
754820954971332612,Sun Jul 17 23:31:54 +0000 2016,b'RT @LindaSuhler: The false narrative promoted by Barack Obama has inflamed these murderous actions--and Hillary Clinton will double down on\\u2026',mslavondra,,233
754820922910117888,Sun Jul 17 23:31:46 +0000 2016,"b'Baton Rouge Shooter Gavin Eugene Long Was Nation Of Islam Member, Railed Against \\u2018Crackers\\u2019 On YouTube Channel #BLM https://t.co/4pumzuoC5A'",pmbasse,TEXAS,8766
754820900982251520,Sun Jul 17 23:31:41 +0000 2016,b'@horowitz39 @jhhwingnut @Steelpaulo Reducing #BLM to cop-killers = willful blindness to legit policing gripes.',WowThatIsStupid,"Everywhere, USA",4
754820896947253248,Sun Jul 17 23:31:40 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",Ajax2847,United States,3032
754820890710257665,Sun Jul 17 23:31:38 +0000 2016,b'RT @StevePerkins14: .As they should be.....because #BLM  have started a #RaceWar against Whites and #PoliceOfficers https://t.co/jzj3fXFa4k',Tkscott828,,436
754820883391270912,Sun Jul 17 23:31:37 +0000 2016,"b""@LawlessPirate       it's insight, not incite,  unless you're talking #blm, #msm.""",lovetotravel960,,422
754820879096225792,Sun Jul 17 23:31:36 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',DianaChic1,,3396
754820873933160448,Sun Jul 17 23:31:34 +0000 2016,b'RT @FoxLegChair: #BatonRouge #blm #BlackLivesMatter https://t.co/ae9SHEtqgQ',zduder,"Seattle, WA/El Paso, TX",1114
754820872100257792,Sun Jul 17 23:31:34 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",NCbgirl,,618
754820867398459400,Sun Jul 17 23:31:33 +0000 2016,"b""@superman61938k so according to #BLM only criminal's lives matter??""",SteelandFire,"Leicester, UK",655
754820862008844288,Sun Jul 17 23:31:32 +0000 2016,"b""RT @goafgang: GL, shooter of #BatonRouge, posts vid stating he's not affiliated w/ anyone, but the media STILL blames #BLM &amp; Islam https://\\u2026""",SnowSebina,Botswana,636
754820857311133696,Sun Jul 17 23:31:30 +0000 2016,b'#blackbabies #blackmothers #naturalbeauty #blacklove #BLM \\U0001f60d\\U0001f61d\\U0001f61d https://t.co/X1sr6C9ubr',CheckMe_Nike,"Paris, France",740
754820853171298304,Sun Jul 17 23:31:29 +0000 2016,"b""RT @BradThor: #BlackLivesMatter if and only if, cops are involved.  If not, #BLM doesn't care about the actual societal problem: blacks kil\\u2026""",MatthewTwihard,,3618
754820849291538432,Sun Jul 17 23:31:29 +0000 2016,"b""RT @LeahR77: New Black Panthers&gt; An Intimate Look At Who Obama &amp; Hillary Pander To&amp; Gays You're Not Safe Either #BLM #BatonRouge https://t.\\u2026""",GRusso72,,327
754820848448446464,Sun Jul 17 23:31:28 +0000 2016,"b""RT @thomeography: I wouldn't be surprised if these police shootings were staged to justify police violence &amp; discredit #BLM https://t.co/V4\\u2026""",kshountel,,349
754820842761162753,Sun Jul 17 23:31:27 +0000 2016,"b'@StevePerkins14 Before you BLAME #BLM, how about you try and find out what we stand for? It was NOT the shooting of those cops. Ignorant \\U0001f644'",RefinedBarb,GodFirstAlways,1068
754820842501079040,Sun Jul 17 23:31:27 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",suemari59,,136
754820839581818880,Sun Jul 17 23:31:26 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',fisherynation,,846
754820827028127744,Sun Jul 17 23:31:23 +0000 2016,b'RT @davidfe40323505: I dislike #blm not blacks. illegal immigration not hispanics. Terrorists not muslims. Hillary Clinton not women. @real\\u2026',01blessurheart,PROUD AMERICAN ,1631
754820819247771649,Sun Jul 17 23:31:21 +0000 2016,b'RT @ArcticFox2016: American Muslim Leader Challenges #BLM To Declare WAR On America - BB4SP https://t.co/4REAZzzT7q https://t.co/wOdWEzhP1G',lisamarie796,Louisiana,1181
754820817456885761,Sun Jul 17 23:31:21 +0000 2016,"b""RT @thomeography: I wouldn't be surprised if these police shootings were staged to justify police violence &amp; discredit #BLM https://t.co/V4\\u2026""",Bitchbydefault_,On the Kitchen floor W Kelly ,176
754820804915949572,Sun Jul 17 23:31:18 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",suthernboy100,Terminus,2503
754820803485691905,Sun Jul 17 23:31:18 +0000 2016,"b""RT @Danielle_Parker: Please like &amp; share if you care abt POLICE lives.Let's start trending #PLM over #BLM 2 show our allegiance!@infowars h\\u2026""",Paolalopez1971,,1104
754820801677893632,Sun Jul 17 23:31:17 +0000 2016,b'RT @davidfe40323505: I dislike #blm not blacks. illegal immigration not hispanics. Terrorists not muslims. Hillary Clinton not women. @real\\u2026',OneVoiceOneUSA,,4042
754820800377712642,Sun Jul 17 23:31:17 +0000 2016,"b""Caption this. I'm literally sick. #BLM #RespectHumanity https://t.co/D4ICtf6nws""",BuckSeriously,TN - TX,9169
754820779074781184,Sun Jul 17 23:31:12 +0000 2016,"b""It's funny, ppl who say Obama is dividing the country are blaming #BLM for the actions of every black person and call it a terrorist org""",Jordan1215,"Tampa, FL, 813",1677
754820777455812613,Sun Jul 17 23:31:11 +0000 2016,b'RT @gabaldon_a: #BlueLivesMatter #BLM  https://t.co/Y7yeAt81I3',SamSnephew1,Christian by faith,455
754820763421585408,Sun Jul 17 23:31:08 +0000 2016,b'RT @YoungDems4Trump: #BlackLivesMatter just killed two more cops in Baton Rough \\U0001f61e rt if you think #BLM is a terrorist group. This needs to\\u2026',AfarBell,"Broward County, Florida",4268
754820761399926784,Sun Jul 17 23:31:08 +0000 2016,"b'#BLM: Selected items 50% off at @PapaJohns in selected areas tomorrow. Must be ordered online with regional promocode. i.e. Dodgers5, DB50'",raftofwater,California and AZ,927
754820730609471488,Sun Jul 17 23:31:00 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',DragonHutch58,"Riverside, CA",308
754820716508221440,Sun Jul 17 23:30:57 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",RyanMcGill11,"Sarasota, FL",28
754820707159334913,Sun Jul 17 23:30:55 +0000 2016,"b""RT @thomeography: I wouldn't be surprised if these police shootings were staged to justify police violence &amp; discredit #BLM https://t.co/V4\\u2026""",berlysmilesalot,ECU•Jesus' arms ,339
754820694400126976,Sun Jul 17 23:30:52 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",dgcnlv,"Tucson, AZ",253
754820694320394240,Sun Jul 17 23:30:52 +0000 2016,"b'I also heard they are expecting 30,000 ""Protesters"". #NBPP and #BLM #WhatCouldGoWrong  https://t.co/JTqb0E9css'",sactosue,,439
754820689186676737,Sun Jul 17 23:30:50 +0000 2016,b'#BLM birds of a feather flock together.',jordjohny,London,439
754820686187757572,Sun Jul 17 23:30:50 +0000 2016,"b""You have to go back. \\n\\n#MakeAmericaGreatAgain\\n#BlackIsis yes that's #BLM\\n#WhiteGenocide\\n\\nCan't Fence The Pence. https://t.co/ji8EH8PDfP""",WarOWhites,The Halls Of Asgard. ,1031
754820683205529600,Sun Jul 17 23:30:49 +0000 2016,b'@DylansFreshTake RIP to all the fallen  The #BLM have become Terrorist.\\nI think all he protesters should be blocked from calling 911',lucyanntx,texas,385
754820677551681536,Sun Jul 17 23:30:48 +0000 2016,"b""RT @Liz_Wheeler: Let's empower young black men... not victimize them! Here's how: https://t.co/BePgRHLnSE #tcot #blm https://t.co/5uYcf3ofVG""",gcbrown1956,"Hamilton, Ontario, Canada",1126
754820675534254080,Sun Jul 17 23:30:47 +0000 2016,"b'RT @KazmierskiR: @LastGreatStand @SarahPalin &gt;@MarkZukerberg&lt; Go ahead and ban me, too, as I call #BLM a terrorist group, umbrella&gt;&gt; #Barac\\u2026'",hampstead1961,,179
754820668781424640,Sun Jul 17 23:30:45 +0000 2016,"b'@dreamerintexas  INSTEAD , he has this trash at OUR WHITE HOUSE\\u203c\\ufe0f\\U0001f621#BLM &amp;NEW BLACK PANTHERS = KLAN WITH A TAN!\\u203c\\ufe0f OBAMA =  racist BS POUS\\u203c\\ufe0f\\U0001f44a\\U0001f3ff'",DonnaCastel,"Ohio, USA",2008
754820652691886080,Sun Jul 17 23:30:42 +0000 2016,b'RT @YoungDems4Trump: #BlackLivesMatter just killed two more cops in Baton Rough \\U0001f61e rt if you think #BLM is a terrorist group. This needs to\\u2026',ChrisKO216,,429
754820651890769921,Sun Jul 17 23:30:41 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',LoriNeedham2,"Washington, USA",300
754820642654949376,Sun Jul 17 23:30:39 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",MRMitchnet,"Indiana, USA",2596
754820638859104256,Sun Jul 17 23:30:38 +0000 2016,"b""RT @BraveLad: Obama is such a snake\\u3002He wants us all to tone it down, but doesn't admonish #BLM to stop their violent rhetoric\\u3002#tcot #uniteb\\u2026""",CO_Conervative2,Colorado Springs,71
754820627534450688,Sun Jul 17 23:30:36 +0000 2016,b'RT @VotingFemale: Obama Triggers #BLM Violence &amp; Hillary Enables It\\n\\n#BlueLivesMatter\\n\\n#nra #maga #tcot #pjnet #coleg #copolitics https://t\\u2026',loopyloo305,Arkansas,2507
754820623961055232,Sun Jul 17 23:30:35 +0000 2016,"b""RT @cartierburgundy: just because they're black doesn't mean they're part of #blacklivesmatter. no #BLM leader encourages this. https://t.c\\u2026""",bishusarkar,"ÜT: 51.62282,-0.124443",328
754820617434599424,Sun Jul 17 23:30:33 +0000 2016,"b'RT @Lauren_Southern: History will not remember you well #BLM\\n\\nRosa Parks didn\'t twerk in front of the bus in a crop top holding an ""oink oi\\u2026'",bantzMAGA,America ⁽ᶦˢ ᵃ ʷʰᶦᵗᵉ ᶜᵒᵘᶰᵗʳʸ⁾,1405
754820609205374976,Sun Jul 17 23:30:31 +0000 2016,b'.As they should be.....because #BLM  have started a #RaceWar against Whites and #PoliceOfficers https://t.co/jzj3fXFa4k',StevePerkins14,Texas,6271
754820606172901376,Sun Jul 17 23:30:31 +0000 2016,"b'RT @tariqnasheed: The fact that ZERO evidence about the #BatonRougeShooting suspects have come out, yet people are still blaming #BLM -prov\\u2026'",JadeMcNeill,'braska,675
754820603513827328,Sun Jul 17 23:30:30 +0000 2016,b'Our Martin Luther King is a hash tag #blm',KayleighMaria_,"Boston, MA",173
754820594361769985,Sun Jul 17 23:30:28 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",annmarie440,,653
754820578863788032,Sun Jul 17 23:30:24 +0000 2016,b'RT @marilynkj: Love heals. Hate kills. \\n\\n#Islam is not a religion of peace and \\n#BLM are terrorists https://t.co/CYr5i2sMXk',VetApologist,Terra Firma,6013
754820576527523840,Sun Jul 17 23:30:23 +0000 2016,b'@DayumMaam @BNONews #BLM protests in Oz. Oz blaming Russia for MH17 without investigation! GET OBAMA OUT FFS! Want our army OUT til he goes!',koalagirl08,Australia,650
754820562866860032,Sun Jul 17 23:30:20 +0000 2016,b'RT @FallenJPAngel: @David_EHG wow. people are so desperate to blame #BLM',BrotherTee_,667✈️917... ,3704
754820560111230976,Sun Jul 17 23:30:20 +0000 2016,b'RT @BamagirlJulie: Soros paid thugs have arrived to protest RNC next #BLM thugs and of course militant BP thugs #alllivesmatter #BlueLivesM\\u2026',Pammsshere,United States,195
754820559234408449,Sun Jul 17 23:30:19 +0000 2016,b'RT @LindaSuhler: Hillary Clinton will continue this war on our police officers.\\nShe is Obama Part III.\\nWe MUST restore order in America.\\n#N\\u2026',Seattle4Trump,"Seattle, WA",2598
754820550535450624,Sun Jul 17 23:30:17 +0000 2016,b'RT @frankgaffney: Jihadists &amp; #BLM weigh-in in favor of anti-Police rhetoric. Inciting violence to endorse a political message. https://t.c\\u2026',loopyloo305,Arkansas,2507
754820532885942272,Sun Jul 17 23:30:13 +0000 2016,"b""So who's side do the #blm supporters take when a black man shoots and kills a black officer?""",blamb19,,378
754820529526222852,Sun Jul 17 23:30:12 +0000 2016,b'RT @Maxicat: #BLM #BlueLivesMatter #AllLivesMatter @POTUS @deray https://t.co/cma336w0qJ',Tkscott828,,436
754820525122215936,Sun Jul 17 23:30:11 +0000 2016,b'We must all come together #ColorsUnite #BLM @TakeTime2B  https://t.co/reh5pGtKce',TakeTime2B,,11
754820524413374464,Sun Jul 17 23:30:11 +0000 2016,"b'RT @KazmierskiR: .@POTUS @LorettaLynch Due to your encouragement of #BLM, and your peaceful #protests, 3 #PoliceOfficers have been shot.. a\\u2026'",JoannaWoman991,America,5658
754820514502160384,Sun Jul 17 23:30:09 +0000 2016,b'RT @divafeminist: How about these trolls think about the long history of anti-govt violence? The quick turn to blame #BLM is beyond disturb\\u2026',IAM_B3XS,where my stuff is ,21
754820512103165952,Sun Jul 17 23:30:08 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',army1man1,CruzCrew #NeverTrump,4815
754820510014382080,Sun Jul 17 23:30:08 +0000 2016,b'hey #BLM scum\\ndid his life matter?\\nDID HIS LIFE MATTER https://t.co/AWHsA7v7GM',SteelandFire,"Leicester, UK",655
754820507250233344,Sun Jul 17 23:30:07 +0000 2016,"b'#BLM movement chanting ""what do we want... Dead cops"" wow.'",HunterLightner,Highland Village ,285
754820507153801216,Sun Jul 17 23:30:07 +0000 2016,"b'RT @manuellagares: #GavinLong the alleged #BatonRouge shooter in his own words, he is responsible for his own actions, not #BLM  https://t.\\u2026'",RicEllis85,"Plano, TX",711
754820496596676608,Sun Jul 17 23:30:04 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",LOVENLIGHT4U,,1218
754820496277942272,Sun Jul 17 23:30:04 +0000 2016,b'@MikeMjbrown10 @NittyOfficial @PrisonPlanet @EveilCharm That #BLM is a domestic terrorist organization that promotes hate &amp; violence. ;)',HiddenTara,"Los Angeles, CA",5287
754820491861381120,Sun Jul 17 23:30:03 +0000 2016,b'RT @davidfe40323505: I dislike #blm not blacks. illegal immigration not hispanics. Terrorists not muslims. Hillary Clinton not women. @real\\u2026',CommonSenseGuy2,"Central Iowa, USA",531
754820485632839680,Sun Jul 17 23:30:02 +0000 2016,"b'RT @AndrewMitrovica: Apparently a ""writer"" @OttawaCitizen describes #BLM supporters as ""social justice fascists."" That\'s Grade A hyperbole,\\u2026'",SamvgWr,,598
754820476128653312,Sun Jul 17 23:30:00 +0000 2016,b'If Donald trump wins I will most definitely weep for America. #stumptrump #trumpisajoke #asshole #unproffessional #blm',CColdsmith,"Richmond, VA",102
754820472303255552,Sun Jul 17 23:29:59 +0000 2016,"b'RT @_Makada_: A Week Ago in #BatonRouge, The New Black Panther Party &amp; #BLM Called For ""Black Men to Start Killing"" https://t.co/GXmGpso0Q4'",PurgeTheCommies,,656
754820468960473088,Sun Jul 17 23:29:58 +0000 2016,"b""RT @Danielle_Parker: Please like &amp; share if you care abt POLICE lives.Let's start trending #PLM over #BLM 2 show our allegiance!@infowars h\\u2026""",dloud4,,146
754820465735049219,Sun Jul 17 23:29:57 +0000 2016,b'RT @phemale61: Hypocrisy!\\n#BLM\\n#NiceAttack https://t.co/WXENI5jA2p',Israel12Tribes,BABYLON THE MOTHER OF HARLOTS,1307
754820460819480580,Sun Jul 17 23:29:56 +0000 2016,"b'RT @YoungDems4Trump: #BLM protestors chant ""what do we want? DEAD COPS! When do we want it? NOW!"". Please share because the media won\'t. ht\\u2026'",RustytubswiDoug,northeast wisconsin,409
754820454175633408,Sun Jul 17 23:29:54 +0000 2016,b'Need this for when I get pulled over by the cops #BLM https://t.co/TQv7y3DQxQ',CJComedy757,757,734
754820448567775233,Sun Jul 17 23:29:53 +0000 2016,"b""RT @BeanTownBorn: You're being fed a bunch of bullshit about Sovereign Citizens to deflect. This guy was textbook #BLM https://t.co/rICUOhH\\u2026""",plp1676,,1203
754820443685711873,Sun Jul 17 23:29:52 +0000 2016,"b""RT @Danielle_Parker: Please like &amp; share if you care abt POLICE lives.Let's start trending #PLM over #BLM 2 show our allegiance!@infowars h\\u2026""",dudeinchicago,,304
754820442439897088,Sun Jul 17 23:29:52 +0000 2016,b'Hillary Clinton Supports Black Lives Matter in Wake of Police Shootings  https://t.co/goaNH1JdKj via @Mic\\n\\n#BLM #BatonRouge',HozeKing,Hoosier Snowbird ,248
754820438157586433,Sun Jul 17 23:29:50 +0000 2016,"b""@LibertyJames11 I don't know if I agree with you on that However #BLM is a terrorist organization endorsed by Obama &amp; funded by Soros""",Kbadcock12,,3455
754820437180317696,Sun Jul 17 23:29:50 +0000 2016,"b'@Lancasterphoto @JoeNBC Cambridge, Ferguson, Baton Rouge &amp; MN. Meets #BLM @RevJJackson @TheRevAl B4 Dallas PD could go on #BlueLivesMatter'",triguy58,"Knoxville, Tennessee",131
754820434353385472,Sun Jul 17 23:29:50 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",adesalle1031,,198
754820432897925120,Sun Jul 17 23:29:49 +0000 2016,"b'RT @th3j35t3r: When will #BLM be designated a domestic terror outfit? Matt Gerald, 41, one of the Baton Rouge cops killed today &gt;&gt; https://\\u2026'",Nfamous209,CA,185
754820429546606592,Sun Jul 17 23:29:48 +0000 2016,b'RT @davidfe40323505: I dislike #blm not blacks. illegal immigration not hispanics. Terrorists not muslims. Hillary Clinton not women. @real\\u2026',RickyRayinGA,Florida,8013
754820422512680960,Sun Jul 17 23:29:47 +0000 2016,"b'RT @cmegalodon69: If #Soros pays for house @deray lives in, financed #BLM with over $33 Million Dollars.  Then Soros paid for the firearms\\u2026'",leilaibi,World,2839
754820416640655360,Sun Jul 17 23:29:45 +0000 2016,b'RT @Bonfiredesigns: Obama #BLM and Islam killing innocent police and Americans and says we are the problem https://t.co/LMfGuYJ2Kw',bowman409,,1411
754820399880343552,Sun Jul 17 23:29:41 +0000 2016,"b'RT @RavenHUWolf: #BLM terrorist says ""KILL ALL WHITE BABIES"".\\nBLM is not about all lives matter, they support killing \'babies\' now. https:/\\u2026'",Coach_Moore8,"Creedmoor, NC",386
754820389855899648,Sun Jul 17 23:29:39 +0000 2016,b'RT @davidfe40323505: I dislike #blm not blacks. illegal immigration not hispanics. Terrorists not muslims. Hillary Clinton not women. @real\\u2026',RealJBradly,"Dallas, TX",4428
754820380846530560,Sun Jul 17 23:29:37 +0000 2016,b'A Black Marine Kills Black Police offcr in Baton Rouge SMH. So Where are u @BLMNational or any #BLM group wat r u gunna say now Al &amp; Jesse \\U0001f44e',deewill617,United States of America,498
754820375356112896,Sun Jul 17 23:29:36 +0000 2016,b'RT @2ALAW: #BLM Must Be Designated A Terrorist And Hate Group Now!!\\n\\nReTweet If You Agree \\n@ChristiChat \\n\\n#2A \\n#Trump https://t.co/qErdxFJu\\u2026',OBqPEiNgQcMa41y,AMERICA,148
754820354799919104,Sun Jul 17 23:29:31 +0000 2016,b'#BLM #Hillary #Obama #Democrats4Trump @RevJJackson https://t.co/CzVRHM3bEQ',HeartSurvivor07,,249
